product_id,brand_name,type_id,model,,os,best_price,screen_size,memory_size,battery_size,release_date,
302,ALCATEL,1,1 1/8GB Bluish Black (5033D-2JALUAA),screen_size : 5 ;  memory_size : 8 ; battery_size : 2000 ; os  :  Android,Android,1690,5,8,2000,Oct-20,
916,Vernee,1,Mix 2 M2 4/64GB Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 4200 ; os  :  Android,Android,2786,6,64,4200,Aug-19,
917,Vernee,1,Mix 2 M2 4/64GB Blue,screen_size : 6 ;  memory_size : 64 ; battery_size : 4200 ; os  :  Android,Android,2865,6,64,4200,Oct-18,
918,General,1,Mobile GM8 Space Gray,screen_size : 5.7 ;  memory_size : 32 ; battery_size :  ; os  :  Android,Android,2724,5.7,32,,Jul-18,
919,Motorola,1,Moto C Plus XT1723 16GB Gold (PA800126UA),screen_size : 5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,2999,5,16,4000,Jul-17,
920,Motorola,1,Moto E4 (XT1762) Metallic Iron Gray (PA750058UA),screen_size : 5 ;  memory_size : 16 ; battery_size : 2800 ; os  :  Android,Android,2590,5,16,2800,Jun-17,
921,Motorola,1,Moto E5 Plus XT1924-1 DualSim Black (PABA0014UA),screen_size : 6 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,4090,6,32,5000,Aug-18,
922,Motorola,1,Moto E5 XT1944 16GB black,screen_size : 5.7 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,2590,5.7,16,4000,Aug-18,
923,Motorola,1,Moto G5 2/16GB Gold (PA610071UA),screen_size : 5 ;  memory_size : 16 ; battery_size : 2800 ; os  :  Android,Android,2243,5,16,2800,Mar-17,
924,Motorola,1,Moto G5s (XT1794) Lunar Gray (PA7W0024UA),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,3569,5.2,32,3000,Aug-17,
925,Motorola,1,Moto G5s (XT1794) Lunar Gray (PA7W0024UA),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,3569,5.2,32,3000,Aug-17,
926,Motorola,1,Moto G5s XT1799 4/64GB Black (PA930008CN),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,3569,5.2,64,3000,May-19,
927,Motorola,1,Moto G5s XT1799 4/64GB Black (PA930008CN),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,3569,5.2,64,3000,May-19,
928,Motorola,1,Moto G6 Play XT1922-5 Dual Sim 32GB Indigo Blue,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3590,5.7,32,4000,Jun-18,
929,Motorola,1,Moto G6 Plus XT1926 Dual Sim 64GB Indigo Blue,screen_size : 5.9 ;  memory_size : 64 ; battery_size : 3200 ; os  :  Android,Android,6545,5.9,64,3200,Jun-18,
930,Motorola,1,Moto G7 Play XT1952-2 Dual Sim 2/32GB Deep Indigo,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,3494,5.7,32,3000,May-19,
931,Motorola,1,Moto G7 Power XT1955-4 4/64GB Ceramic Black,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,5790,6.2,64,5000,Aug-19,
932,Motorola,1,Moto G7 Power XT1955-4 4/64GB Ceramic Black,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,5790,6.2,64,5000,Aug-19,
933,Motorola,1,Moto G8 4/64GB Blue (PAHL0004RS),screen_size : 6.4 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,5084,6.4,64,4000,Aug-20,
934,Motorola,1,Moto G8 4/64GB Blue (PAHL0004RS),screen_size : 6.4 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,5084,6.4,64,4000,Aug-20,
935,Motorola,1,Moto G8 4/64GB White (PAHL0010RS),screen_size : 6.4 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,5105,6.4,64,4000,Aug-20,
936,Motorola,1,Moto G8 4/64GB White (PAHL0010RS),screen_size : 6.4 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,5105,6.4,64,4000,Aug-20,
937,Motorola,1,Moto G8 Plus XT2019-1 4/64GB Dual Sim Cosmic Blue (PAGE0015RS),screen_size : 6.3 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,5573,6.3,64,4000,Nov-19,
938,Motorola,1,Moto G9 Power 4/128GB Gray (PALR0020RS),screen_size : 6.4 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,5432,6.4,128,5000,Oct-20,
939,Motorola,1,Moto M Grey (PA5D0075UA),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 3050 ; os  :  Android,Android,3490,5.5,32,3050,Mar-17,
940,Motorola,1,Moto X (2nd. Gen) (Black) 16GB,screen_size : 5.2 ;  memory_size : 16 ; battery_size : 2300 ; os  :  Android,Android,3490,5.2,16,2300,Sep-14,
941,Motorola,1,Moto X Force (Black),screen_size : 5.4 ;  memory_size : 32 ; battery_size : 3760 ; os  :  Android,Android,5294,5.4,32,3760,Apr-16,
942,Motorola,1,Moto X4 3/32GB Black (PA8X0004UA),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,5790,5.2,32,3000,Nov-17,
943,Motorola,1,Moto Z 32GB Black (SM4389AE7U1),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,4990,5.5,32,2600,Sep-16,
944,Motorola,1,Moto Z 32GB Black (SM4389AE7U1),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,4990,5.5,32,2600,Sep-16,
945,Motorola,1,Moto Z 32GB Black (SM4389AE7U1),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,4990,5.5,32,2600,Sep-16,
946,Motorola,1,Moto Z 32GB White/Gold (SM4389AD1U1),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 2600 ; os  :  Android,Android,3796,5.5,32,2600,Sep-16,
947,Motorola,1,Moto Z2 Force 6/64GB Black (PA900007UA),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 2730 ; os  :  Android,Android,7094,5.5,64,2730,Nov-17,
948,Motorola,1,Moto Z2 Force SS 4/64GB Fine Gold,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 2730 ; os  :  Android,Android,5999,5.5,64,2730,Dec-20,
949,Motorola,1,Moto Z2 Play Fine Gold (SM4482AJ1K7),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,5244,5.5,64,3000,Jul-17,
950,Motorola,1,Moto Z2 Play Lunar Grey (SM4482AC3K7),screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,5244,5.5,64,3000,Jul-17,
951,Motorola,1,Moto Z3 Play 4/64GB Deep Indgo,screen_size : 6.01 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,6590,6.01,64,3000,Jul-18,
952,Motorola,1,Moto Z4 4/128GB Flash Gray,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 3600 ; os  :  Android,Android,11690,6.4,128,3600,Jul-19,
953,Motorola,1,Moto Z4 4/128GB Flash Gray,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 3600 ; os  :  Android,Android,11690,6.4,128,3600,Jul-19,
954,Bravis,1,N1-550 Cruiser Dual Sim Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4500 ; os  :  Android,Android,2599,5.5,16,4500,Nov-18,
955,Bravis,1,N1-550 Cruiser Dual Sim Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4500 ; os  :  Android,Android,2599,5.5,16,4500,Nov-18,
956,DOOGEE,1,N10 3/32GB Purple,screen_size : 5.84 ;  memory_size : 32 ; battery_size : 3360 ; os  :  Android,Android,2299,5.84,32,3360,Nov-19,
957,DOOGEE,1,N20 4/64GB Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 4350 ; os  :  Android,Android,2989,6.3,64,4350,Oct-19,
958,DOOGEE,1,N20 Pro 6/128GB Green,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 4400 ; os  :  Android,Android,4722,6.3,128,4400,Sep-20,
959,DOOGEE,1,N30 4/128GB Dreamy Blue,screen_size : 6.55 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,3519,6.55,128,4500,Nov-20,
960,DOOGEE,1,N30 4/128GB Dreamy Blue,screen_size : 6.55 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,3519,6.55,128,4500,Nov-20,
961,Samsung,1,N920C Galaxy Note 5 32GB (Gold Platinum),screen_size : 5.7 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,5494,5.7,32,3000,Oct-15,
962,Globex,1,Neon A1,screen_size : 1.77 ;  memory_size : 0.032 ; battery_size : 800 ; os  :  ,,652,1.77,0.032,800,Jul-17,
963,Globex,1,Neon A1,screen_size : 1.77 ;  memory_size : 0.032 ; battery_size : 800 ; os  :  ,,652,1.77,0.032,800,Jul-17,
964,Motorola,1,Nexus 6 32GB (Cloud White),screen_size : 5.3 ;  memory_size : 32 ; battery_size : 3220 ; os  :  Android,Android,3895,5.3,32,3220,Jan-15,
965,OnePlus,1,Nord 12/256GB Gray Onyx,screen_size : 6.44 ;  memory_size : 256 ; battery_size : 4115 ; os  :  Android,Android,12985,6.44,256,4115,Jul-20,
966,OnePlus,1,Nord 8/128GB Gray Onyx,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4115 ; os  :  Android,Android,12069,6.44,128,4115,Jul-20,
967,OnePlus,1,Nord N10 5G 6/128GB Midnight Ice,screen_size : 6.49 ;  memory_size : 128 ; battery_size : 4300 ; os  :  Android,Android,9795,6.49,128,4300,Dec-20,
968,OnePlus,1,Nord N100 4/64GB Midnight Frost,screen_size : 6.52 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,6112,6.52,64,5000,Nov-20,
969,Cubot,1,Note 20 Pro 6/128GB Black,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,3491,6.5,128,4200,Oct-20,
970,Cubot,1,Note 20 Pro 8/128GB Black,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,4494,6.5,128,4200,Jan-21,
971,Ulefone,1,Note 7P 3/32GB Twilight,screen_size : 6.1 ;  memory_size : 32 ; battery_size : 3500 ; os  :  Android,Android,2999,6.1,32,3500,Aug-19,
972,Ulefone,1,Note 7P 3/32GB Twilight,screen_size : 6.1 ;  memory_size : 32 ; battery_size : 3500 ; os  :  Android,Android,2999,6.1,32,3500,Aug-19,
973,Ulefone,1,Note 8P 2/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2700 ; os  :  Android,Android,2125,5.5,16,2700,Jul-20,
974,Ulefone,1,Note 8P 2/16GB Midnight Green,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2700 ; os  :  Android,Android,2148,5.5,16,2700,Jul-20,
975,Ulefone,1,Note 8P 2/16GB Midnight Green,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2700 ; os  :  Android,Android,2148,5.5,16,2700,Jul-20,
976,Meizu,1,Note 9 4/64GB Black,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,4430,6.2,64,4000,May-19,
977,HUAWEI,1,Nova 4 8/128GB Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 3750 ; os  :  Android,Android,9372,6.4,128,3750,Mar-19,
978,ZTE,1,Nubia Z17 8/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3200 ; os  :  Android,Android,8619,5.5,64,3200,Jan-18,
979,ZTE,1,Nubia Z17 8/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3200 ; os  :  Android,Android,8619,5.5,64,3200,Jan-18,
980,Motorola,1,One Action 4/128GB XT2013-2 Blue,screen_size : 6.34 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,4697,6.34,128,3500,Aug-19,
981,Motorola,1,One Action 4/128GB XT2013-2 White,screen_size : 6.34 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,4697,6.34,128,3500,Aug-19,
982,Motorola,1,One Fusion 4/64GB Deep Sapphire Blue,screen_size : 6.5 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,7190,6.5,64,5000,Sep-20,
983,Motorola,1,One Fusion+ 6/128GB Blue (PAJW0006RS),screen_size : 6.5 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,7071,6.5,128,5000,Sep-20,
984,Motorola,1,One Hyper XT2027-1 4/128GB Deep Sea Blue,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,8261,6.5,128,4000,Mar-20,
985,Motorola,1,One Macro XT2016-1 4/64GB Blue,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,4550,6.2,64,4000,May-20,
986,Motorola,1,One Power XT1942-1 4/64GB Dual Sim Black,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,5290,6.2,64,5000,Mar-19,
987,Motorola,1,One Vision 4/128GB Bronze,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,7590,6.3,128,3500,Jun-19,
988,Motorola,1,One Vision 4/128GB Sapphire Blue,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,6643,6.3,128,3500,Jun-19,
989,Motorola,1,One XT1941-4 4/64GB Dual Sim Black,screen_size : 5.9 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,4490,5.9,64,3000,Dec-18,
990,Motorola,1,One Zoom 4/128GB Grey,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,9790,6.4,128,4000,Oct-19,
991,Motorola,1,One Zoom 4/128GB Purple,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,9790,6.4,128,4000,Jul-20,
992,HUAWEI,1,P Smart 2020 4/128GB Emerald Green,screen_size : 6.21 ;  memory_size : 128 ; battery_size : 3400 ; os  :  Android,Android,4681,6.21,128,3400,Sep-20,
993,HUAWEI,1,P Smart Pro 6/128GB Midnight Black (51094UVB),screen_size : 6.59 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,7199,6.59,128,4000,Nov-19,
994,HUAWEI,1,P Smart S 4/128GB Breathing Crystal (51095HVM),screen_size : 6.3 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,5802,6.3,128,4000,Jul-20,
995,HUAWEI,1,P smart 2019 3/64GB Black (51093FSW),screen_size : 6.21 ;  memory_size : 64 ; battery_size : 3400 ; os  :  Android,Android,4262,6.21,64,3400,Dec-18,
996,HUAWEI,1,P smart 2021 4/128GB Midnight Black (51096ABV),screen_size : 6.67 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,5311,6.67,128,5000,Oct-20,
997,HUAWEI,1,P smart Z 4/64GB Emerald Green (51093WVK),screen_size : 6.59 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,4989,6.59,64,4000,Jul-19,
998,HUAWEI,1,P smart+ 4/64GB Black (51092TFB),screen_size : 6.3 ;  memory_size : 64 ; battery_size : 3340 ; os  :  Android,Android,5380,6.3,64,3340,Aug-18,
999,Cubot,1,P30 4/64GB Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3320,6.3,64,4000,Jun-20,
1000,HUAWEI,1,P30 6/128GB Black (51093NDK),screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3650 ; os  :  Android,Android,15464,6.1,128,3650,Mar-19,
1001,HUAWEI,1,P30 8/128GB Black,screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3650 ; os  :  Android,Android,14906,6.1,128,3650,May-19,
1002,HUAWEI,1,P30 Lite 4/128GB Breathing Crystal,screen_size : 6.15 ;  memory_size : 128 ; battery_size : 3340 ; os  :  Android,Android,5821,6.15,128,3340,Sep-20,
1003,HUAWEI,1,P30 Lite 6/256GB Peacock Blue,screen_size : 6.15 ;  memory_size : 256 ; battery_size : 3340 ; os  :  Android,Android,6257,6.15,256,3340,Jul-20,
1004,HUAWEI,1,P30 Pro 6/128GB Black (51093TFT),screen_size : 6.47 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,16997,6.47,128,4200,Mar-19,
1005,HUAWEI,1,P30 Pro 8/128GB Aurora,screen_size : 6.47 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,16798,6.47,128,4200,Mar-19,
1006,HUAWEI,1,P30 Pro 8/256GB Black (51093NFN),screen_size : 6.47 ;  memory_size : 256 ; battery_size : 4200 ; os  :  Android,Android,15560,6.47,256,4200,Mar-19,
1007,HUAWEI,1,P30 Pro NEW EDITION 8/256GB Silver Frost,screen_size : 6.47 ;  memory_size : 256 ; battery_size : 4200 ; os  :  Android,Android,18484,6.47,256,4200,Jul-20,
1008,HUAWEI,1,P40 8/128GB Black (51095EHY),screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3800 ; os  :  Android,Android,17155,6.1,128,3800,Mar-20,
1009,HUAWEI,1,P40 Pro 8/256GB Silver Frost (51095CAL),screen_size : 6.58 ;  memory_size : 256 ; battery_size : 4200 ; os  :  Android,Android,23465,6.58,256,4200,Mar-20,
1010,HUAWEI,1,P40 Pro+ 8/512GB Black Ceramic,screen_size : 6.58 ;  memory_size : 512 ; battery_size : 4200 ; os  :  EMUI,EMUI,31656,6.58,512,4200,Oct-20,
1011,HUAWEI,1,P40 Pro+ 8/512GB Black Ceramic,screen_size : 6.58 ;  memory_size : 512 ; battery_size : 4200 ; os  :  EMUI,EMUI,31656,6.58,512,4200,Oct-20,
1012,HUAWEI,1,P40 lite 6/128GB Crush Green (51095CJX),screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,6789,6.4,128,4000,Mar-20,
1013,HUAWEI,1,P40 lite E 4/64GB Midnight Black (51095DCE),screen_size : 6.39 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,4243,6.39,64,4000,Mar-20,
1014,Smartex,1,P600 Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,1699,5.5,16,4000,Jan-19,
1015,Smartex,1,P600 Gold,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,1699,5.5,16,4000,Jan-19,
1016,S-TELL,1,P760 Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,1799,5.5,16,4000,Mar-19,
1017,HUAWEI,1,P8 Prestige Gold,screen_size : 5.2 ;  memory_size : 16 ; battery_size : 2680 ; os  :  Android,Android,3487,5.2,16,2680,Sep-15,
1018,HUAWEI,1,P8 Prestige Gold,screen_size : 5.2 ;  memory_size : 16 ; battery_size : 2680 ; os  :  Android,Android,3487,5.2,16,2680,Sep-15,
1019,Tecno,1,POP 2F B1F 1/16GB Midnight Black (4895180746659),screen_size : 5.5 ;  memory_size : 16 ; battery_size : 2400 ; os  :  Android,Android,1631,5.5,16,2400,Sep-19,
1020,Tecno,1,POP 3 BB2 1/16GB DS Sandstone Black (4895180751288),screen_size : 5.7 ;  memory_size : 16 ; battery_size : 3500 ; os  :  Android,Android,1810,5.7,16,3500,Jul-20,
1021,Tecno,1,POP 4 BC2 2/32GB DS Ice Lake Green (4895180759420),screen_size : 6 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,2236,6,32,5000,Aug-20,
1022,Google,1,Pixel 128GB (Quite Black),screen_size : 5 ;  memory_size : 128 ; battery_size : 2770 ; os  :  Android,Android,6838,5,128,2770,Oct-16,
1023,Google,1,Pixel 2 128GB Just Black,screen_size : 5 ;  memory_size : 128 ; battery_size : 2700 ; os  :  Android,Android,13014,5,128,2700,Oct-17,
1024,Google,1,Pixel 2 64GB Just Black,screen_size : 5 ;  memory_size : 64 ; battery_size : 2700 ; os  :  Android,Android,6667,5,64,2700,Oct-17,
1025,Google,1,Pixel 2 XL 64GB Just Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 3520 ; os  :  Android,Android,12909,6,64,3520,Oct-17,
1026,Google,1,Pixel 3 4/128GB Just Black,screen_size : 5.5 ;  memory_size : 128 ; battery_size : 2915 ; os  :  Android,Android,13500,5.5,128,2915,Oct-18,
1027,Google,1,Pixel 3 4/64GB Just Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 2915 ; os  :  Android,Android,10274,5.5,64,2915,Oct-18,
1028,Google,1,Pixel 3 XL 4/64GB Just Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 3430 ; os  :  Android,Android,11238,6.3,64,3430,Oct-18,
1029,Google,1,Pixel 32GB (Quite Black),screen_size : 5 ;  memory_size : 32 ; battery_size : 2770 ; os  :  Android,Android,4729,5,32,2770,Oct-16,
1030,Google,1,Pixel 3a 4/64GB Just Black,screen_size : 5.6 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,10071,5.6,64,3000,May-19,
1031,Google,1,Pixel 3a XL 4/64GB Just Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 3700 ; os  :  Android,Android,11774,6,64,3700,May-19,
1032,Google,1,Pixel 4 6/64GB Just Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 2800 ; os  :  Android,Android,17187,5.7,64,2800,Oct-19,
1033,Google,1,Pixel 4 XL 6/128GB Just Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 3700 ; os  :  Android,Android,25548,6.3,128,3700,Oct-19,
1034,Google,1,Pixel 4 XL 6/64GB Oh So Orange,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 3700 ; os  :  Android,Android,19369,6.3,64,3700,Oct-19,
1035,Google,1,Pixel 4a 5G 6/128GB Just Black,screen_size : 6.24 ;  memory_size : 128 ; battery_size : 3885 ; os  :  Android,Android,15706,6.24,128,3885,Oct-20,
1036,Google,1,Pixel 4a 6/128GB Just Black,screen_size : 5.81 ;  memory_size : 128 ; battery_size : 3140 ; os  :  Android,Android,12106,5.81,128,3140,Aug-20,
1037,Google,1,Pixel 5 8/128GB Just Black,screen_size : 6 ;  memory_size : 128 ; battery_size : 4080 ; os  :  Android,Android,21879,6,128,4080,Oct-20,
1038,Google,1,Pixel XL 128GB (Quite Black),screen_size : 5.5 ;  memory_size : 128 ; battery_size : 3450 ; os  :  Android,Android,5899,5.5,128,3450,Oct-16,
1039,Google,1,Pixel XL 128GB (Quite Black),screen_size : 5.5 ;  memory_size : 128 ; battery_size : 3450 ; os  :  Android,Android,5899,5.5,128,3450,Oct-16,
1040,Xiaomi,1,Poco F2 Pro 6/128GB Electric Purple,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 4700 ; os  :  Android,Android,12999,6.67,128,4700,May-20,
1041,Xiaomi,1,Poco M3 4/128GB Black,screen_size : 6.53 ;  memory_size : 128 ; battery_size : 6000 ; os  :  Android,Android,5372,6.53,128,6000,Nov-20,
1042,Xiaomi,1,Poco M3 4/64GB Black,screen_size : 6.53 ;  memory_size : 64 ; battery_size : 6000 ; os  :  Android,Android,4708,6.53,64,6000,Nov-20,
1043,Xiaomi,1,Poco X3 NFC 6/128GB Cobalt Blue,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 5160 ; os  :  Android,Android,7152,6.67,128,5160,Sep-20,
1044,Xiaomi,1,Poco X3 NFC 6/64GB Cobalt Blue,screen_size : 6.67 ;  memory_size : 64 ; battery_size : 5160 ; os  :  Android,Android,6488,6.67,64,5160,Sep-20,
1045,Xiaomi,1,Pocophone F1 6/128GB Blue,screen_size : 6.18 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,7231,6.18,128,4000,Aug-18,
1046,Tecno,1,Pop 4 Pro BC3 1/16GB Cosmic Shine,screen_size : 6.52 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,2314,6.52,16,5000,Nov-20,
1047,Ulefone,1,Power 6 4/64GB Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 6350 ; os  :  Android,Android,4204,6.3,64,6350,Sep-19,
1048,Ulefone,1,Power 6 4/64GB Blue,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 6350 ; os  :  Android,Android,4335,6.3,64,6350,Sep-19,
1049,Ulefone,1,Power 6 4/64GB Red,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 6350 ; os  :  Android,Android,4211,6.3,64,6350,Oct-19,
1050,Ulefone,1,Power 6 4/64GB Red,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 6350 ; os  :  Android,Android,4211,6.3,64,6350,Oct-19,
1051,realme,1,Q 6/64GB Blue,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 4035 ; os  :  Android,Android,5957,6.3,64,4035,Mar-20,
1052,Cubot,1,Quest 4/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,4099,5.5,64,4000,Feb-20,
1053,2E,1,R240 Dual Sim Black,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2000 ; os  :  ,,877,2.4,0.032,2000,Oct-17,
1054,Motorola,1,RAZR 2019 XT200-1 Noir Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 2510 ; os  :  Android,Android,22713,6.4,128,2510,Apr-20,
1055,Motorola,1,RAZR 2019 XT2000-2 Noir Black,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 2510 ; os  :  Android,Android,22760,6.2,128,2510,Oct-20,
1056,ASUS,1,ROG Phone 3 Strix 12/128GB Black (90AI0031-M00010),screen_size : 6.59 ;  memory_size : 128 ; battery_size : 6000 ; os  :  Android,Android,18618,6.59,128,6000,Sep-20,
1057,ASUS,1,ROG Phone 3 ZS661KS 12/128GB Black (90AI0032-M00180),screen_size : 6.59 ;  memory_size : 128 ; battery_size : 6000 ; os  :  Android,Android,18993,6.59,128,6000,Sep-20,
1058,ASUS,1,ROG Phone 3 ZS661KS 12/256GB Black,screen_size : 6.59 ;  memory_size : 256 ; battery_size : 6000 ; os  :  Android,Android,21964,6.59,256,6000,Sep-20,
1059,ASUS,1,ROG Phone 3 ZS661KS 12/512GB Black,screen_size : 6.59 ;  memory_size : 512 ; battery_size : 6000 ; os  :  Android,Android,28384,6.59,512,6000,Sep-20,
1060,ASUS,1,ROG Phone 8/512GB DualSim Black,screen_size : 6 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,17510,6,512,4000,Dec-18,
1061,ASUS,1,ROG Phone 8/512GB DualSim Black,screen_size : 6 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,17510,6,512,4000,Dec-18,
1062,ASUS,1,ROG Phone 8/512GB DualSim Black,screen_size : 6 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,17510,6,512,4000,Dec-18,
1063,Xiaomi,1,Redmi 10x 4G 4/128GB Blue,screen_size : 6.53 ;  memory_size : 128 ; battery_size : 5020 ; os  :  Android,Android,5133,6.53,128,5020,Jun-20,
1064,Xiaomi,1,Redmi 10x 4G 6/128GB Blue,screen_size : 6.53 ;  memory_size : 128 ; battery_size : 5020 ; os  :  Android,Android,5761,6.53,128,5020,Jun-20,
1065,Xiaomi,1,Redmi 4x 2/16GB Black,screen_size : 5 ;  memory_size : 16 ; battery_size : 4100 ; os  :  Android,Android,2358,5,16,4100,Mar-17,
